a,b,c,d,e,f,g,h,i,j,k,l,m
-0.12829283,-0.93504035,-0.10617194,-0.032999612,1.4104112,0.93045443,-0.07727383,-0.62375355,0.7759723,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03846764,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.48655623,0.9218654,3.6949668,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03846764,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.41228986,0.9218654,2.3735037,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,1.762442,0.93045443,-0.07727383,-0.62375355,-0.48655623,0.9218654,3.6949668,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.142735,-0.19168988,-0.05374304,2.6951616
-0.17183417,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,0.7751417,0.5531731,-0.73832875,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.2507662,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.15569268,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.036106445,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.33802348,0.9218654,1.7516385,-0.05374304,-0.37467143
-0.12802154,-0.93504035,-0.10903222,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.8502387,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12802154,-0.93504035,-0.10362947,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.92450505,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.35431895,0.93045443,-0.07727383,-0.62375355,1.889968,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.15935504,-0.93504035,-0.20723525,-0.03697636,0.7063497,0.93045443,-0.07727383,-0.62375355,1.9642345,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.1272077,-0.93504035,-0.10617194,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.9987714,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12734334,-0.93504035,-0.105218515,-0.032999612,1.4104112,0.93045443,-0.07727383,-0.62375355,1.0730379,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.16328868,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,1.889968,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.12761463,-0.93504035,-0.10919113,-0.032999612,-0.34974253,0.93045443,-0.07727383,-0.62375355,1.1473042,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12869978,-0.93504035,-0.1049007,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,1.2215706,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.01318262,-0.93504035,1.4388572,-0.02796654,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.038219094,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.41228986,0.9218654,2.3735037,-0.05374304,-0.37467143
-0.1269364,-0.93504035,-0.10617194,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,1.295837,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12815718,-0.93504035,-0.107443176,-0.032999612,1.4104112,0.93045443,-0.07727383,-0.62375355,1.3701034,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.03836165,-0.93504035,-0.1913448,-0.033310294,1.762442,0.93045443,-0.07727383,-0.62375355,1.667169,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,1.762442,0.93045443,-0.07727383,-0.62375355,1.7414353,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.1649164,-0.93504035,-0.2056462,-0.037566658,2.1144726,0.93045443,-0.07727383,-0.62375355,-0.48655623,0.9218654,3.6949668,-0.05374304,-0.37467143
-0.1573204,-0.93504035,0.18144535,-0.028898591,2.4665034,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.1563709,-0.93504035,0.18621248,-0.028898591,2.8185341,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.035377517,-0.93504035,-0.19007356,-0.033310294,3.170565,0.93045443,-0.07727383,-0.62375355,1.7414353,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.18212833,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.26375708,0.9218654,-0.19168988,22.062735,2.6951616
-0.17237675,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,0.7751417,0.62743956,-0.71704423,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,1.0583804,0.93045443,-0.07727383,-0.62375355,1.8157017,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.12422356,-0.93504035,-0.10299385,-0.032999612,1.4104112,0.93045443,-0.07727383,-0.62375355,1.4443698,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12327405,-0.93504035,-0.10887332,-0.032999612,1.762442,0.93045443,-0.07727383,-0.62375355,1.5186361,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.35431895,0.93045443,-0.07727383,-0.62375355,1.889968,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.2507662,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,1.9642345,0.9218654,0.27470893,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,2.0385008,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.18657766,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,2.1127672,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.1573204,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.012182597,-0.93504035,0.37642127,-0.02498398,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.1127672,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.1411789,-0.93504035,-0.2056462,-0.037566658,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.48655623,0.9218654,3.6949668,-0.05374304,-0.37467143
-0.17183417,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,0.62743956,-0.71704423,-0.19168988,-0.05374304,-0.37467143
-0.14999568,-0.93504035,0.13885891,-0.033279225,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.1459264,-0.93504035,0.16889188,-0.028898591,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.15420061,-0.93504035,0.19908375,-0.028898591,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20373935,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.35431895,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.7063497,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.034292363,-0.93504035,-0.18959685,-0.033310294,1.0583804,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.7063497,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.06643972,-0.93504035,-0.19070917,-0.033310294,0.7063497,0.93045443,-0.07727383,-0.62375355,2.2613,0.9218654,-0.19168988,-0.05374304,-0.37467143
9.179653,-0.93504035,-0.20723525,-0.035174396,1.0583804,0.93045443,-0.07727383,-0.62375355,2.2613,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18227868,-0.93504035,-0.20723525,-0.03846764,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.036106445,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.33802348,0.9218654,1.7516385,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.036106445,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.26375708,0.9218654,1.3629729,-0.05374304,-0.37467143
-0.15542139,-0.93504035,-0.20723525,-0.03697636,1.0583804,0.93045443,-0.07727383,-0.62375355,2.1127672,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.0032367907,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
8.333513,-0.93504035,-0.2054873,-0.037255976,1.4104112,0.93045443,-0.07727383,-0.62375355,2.1127672,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,1.0583804,0.93045443,-0.07727383,-0.62375355,2.1127672,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,1.4104112,0.93045443,-0.07727383,-0.62375355,2.1127672,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.10998105,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.17237675,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.70170593,-0.6957597,-0.19168988,-0.05374304,-0.37467143
-0.15881246,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.07390007,-0.93504035,-0.19293384,-0.034211278,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.142735,-0.19168988,-0.05374304,2.6951616
-0.14063632,-0.93504035,0.12233284,-0.03113551,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.13344726,-0.93504035,0.28219083,-0.030855896,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.07471393,-0.93504035,-0.19213931,-0.034211278,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.008384589,-0.93504035,-0.19213931,-0.034211278,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1640196,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.2613,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.3355663,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.17196982,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.70170593,-0.73832875,-0.19168988,-0.05374304,-0.37467143
0.29219988,-0.93504035,0.6168439,-0.03113551,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,2.2613,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.35431895,0.93045443,-0.07727383,-0.62375355,2.2613,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.036106445,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.33802348,0.9218654,1.7516385,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.35431895,0.93045443,-0.07727383,-0.62375355,2.2613,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.3355663,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.2023092,-0.03846764,0.0022882018,0.93045443,-0.07727383,-0.62375355,2.409833,0.9218654,-0.03622362,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20278592,-0.03846764,0.35431895,0.93045443,-0.07727383,-0.62375355,2.4840994,0.9218654,-0.03622362,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1640196,-0.19168988,-0.05374304,2.6951616
-0.1693926,-0.93504035,-0.20723525,-0.03697636,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.7063497,0.93045443,-0.07727383,-0.62375355,2.5583656,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20262702,-0.03846764,1.0583804,0.93045443,-0.07727383,-0.62375355,2.632632,0.9218654,-0.03622362,-0.05374304,-0.37467143
0.049534883,-0.93504035,-0.20024344,-0.03377632,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.1722411,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.70170593,-0.73832875,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.7017733,-1.0762843,-0.07727383,-0.62375355,2.7068985,0.9218654,-0.03622362,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.7017733,-1.0762843,-0.07727383,-0.62375355,2.781165,0.9218654,-0.03622362,-0.05374304,-0.37467143
-0.13602448,-0.93504035,-0.12492268,-0.030855896,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.107403845,-0.93504035,0.5394574,-0.032005426,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20358045,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.7017733,-1.0762843,-0.07727383,-0.62375355,2.8554313,0.9218654,-0.03622362,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.9296975,0.9218654,0.119242646,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.2018325,-0.03846764,0.0022882018,0.93045443,-0.07727383,-0.62375355,2.9296975,0.9218654,-0.03622362,-0.05374304,-0.37467143
-0.08488714,-0.93504035,1.5669342,-0.028215088,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.17183417,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,0.7759723,-0.71704423,-0.19168988,-0.05374304,-0.37467143
-0.06983079,-0.93504035,2.2321088,-0.025077185,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03846764,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.8554313,0.9218654,-0.03622362,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,2.9296975,0.9218654,-0.03622362,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.48655623,0.9218654,3.6949668,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.93504035,-0.20723525,-0.036106445,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.33802348,0.9218654,1.7516385,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.15555704,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,3.003964,0.9218654,-0.03622362,-0.05374304,-0.37467143
-0.1573204,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.1316839,-0.93504035,0.6197042,-0.030855896,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.1392799,-0.93504035,0.62113434,-0.030855896,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.115542404,-0.93504035,0.14267263,-0.033279225,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.17183417,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.7759723,-0.71704423,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.038219094,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.41228986,0.9218654,2.3735037,-0.05374304,-0.37467143
-0.13792348,-0.93504035,0.6104877,-0.030855896,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.48655623,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.142735,-0.19168988,-0.05374304,2.6951616
